,Flux1.100m,Energy_Flux100,Significance,nu,nufnu,Variability_Index,Pivot_Energy,X.name,z,Gaia_G_Magnitude,PL_Index,LP_Index,LP_beta,Label
528,1.8899999999999793e-10,2.1400000000000446e-12,9.172854000000006,2.000000000000082e+17,4.979999999999797e-12,15.578210000000068,6166.840300000039,4FGL J0930.5+4951,0.186742,18.4587,1.8235419,1.8130653,0.0094244,BLL
529,3.810000000000005e-10,6.730000000000346e-12,16.776013999999943,5009999999999.47,7.080000000000505e-13,20.371972999999933,434.8029200000002,4FGL J0930.9+0033,1.771,18.9413,2.715946,2.635778,0.13348722,FSRQ
530,5.290000000000048e-10,6.259999999999563e-12,25.033656999999845,6309999999999.497,5.759999999999844e-13,358.3907500000022,732.1044299999954,4FGL J0932.6+5306,0.59719,18.4382,2.4527516,2.3982198,0.08304278,FSRQ
531,1.7499999999999857e-10,2.0000000000000904e-12,7.347325999999997,179999999999997.22,9.939999999999703e-13,9.824482000000001,3271.661100000013,4FGL J0932.7+1041,0.361,18.2924,1.9468176,1.7492133,0.26112583,BLL
532,3.1100000000000156e-10,4.3600000000001454e-12,14.326200500000054,11200000000000.467,5.769999999999592e-13,17.25687399999994,965.6822999999902,4FGL J0934.3+3926,0.044399,20.055,2.4399297,2.4263675,0.014756985,BLL
533,1.8300000000000012e-10,1.739999999999999e-12,5.637033000000002,630999999999949.6,9.239999999999864e-13,8.043386,4722.471699999988,4FGL J0934.5-1720,0.2499,18.6987,1.9393458,1.9448596,0.065240994,BLL
534,2.3300000000000044e-10,2.4999999999997846e-12,9.691489999999993,132000000000015.3,9.100000000000117e-13,4.967181700000006,2184.3610000000067,4FGL J0936.5+1847,0.831127,18.9172,2.0702279,1.8908066,0.14973013,BLL
535,3.0300000000000293e-10,4.580000000000332e-12,14.417920000000153,8610000000000.885,3.980000000000112e-12,40.53605699999966,998.7694000000009,4FGL J0937.1+5008,0.276,18.2059,2.396783,2.2502344,0.17634772,FSRQ
536,2.2799999999999823e-10,3.0700000000000913e-12,12.768431999999887,2.9500000000002444e+16,1.4400000000001667e-12,18.67082799999987,4910.105499999975,4FGL J0940.4+6148,0.211,18.1767,1.8322301,1.7495425,0.07412522,BLL
537,6.850000000000067e-10,9.470000000000592e-12,21.341321999999902,9330000000000.014,8.84999999999947e-13,174.3621499999994,663.0638999999937,4FGL J0940.9-1335,0.551,18.7308,2.405179,2.3005428,0.11488782,FSRQ
538,1.2400000000000117e-10,1.7600000000002037e-12,6.550638700000007,1599999999999909.2,4.1199999999996704e-13,14.36112800000014,4333.934599999971,4FGL J0942.3+2842,0.366,20.4535,1.8958988,1.8857567,0.011239487,BLL
539,1.8099999999999816e-10,3.280000000000162e-12,10.419046999999988,13200000000001.53,8.570000000000042e-13,59.69812999999952,531.3759000000044,4FGL J0945.2+5200,0.56298,18.4871,2.7179549,2.6342087,0.1395213,FSRQ
540,6.090000000000346e-11,8.040000000000902e-13,4.334213000000001,5789999999999.519,9.2899999999991e-13,12.384829500000045,7375.149000000058,4FGL J0945.5+4635,0.639,19.4482,1.7795888,1.9205722,-0.09463379,FSRQ
541,3.5299999999999764e-10,2.8499999999999303e-12,14.580010000000046,96600000000001.3,2.630000000000254e-12,40.05800600000023,1977.845199999979,4FGL J0945.7+5759,0.229004,17.9314,2.0928397,1.874648,0.22820137,BLL
542,9.699999999999017e-11,1.1499999999999674e-12,4.955155399999995,157999999999991.75,3.009999999999697e-13,3.359234000000002,2990.7812,4FGL J0946.0+4735,0.568867,18.48217,2.135355,2.2242591,-0.097514585,BLL
543,2.15000000000002e-10,2.5500000000002624e-12,8.017866999999994,6.169999999999411e+17,1.540000000000134e-12,10.281201000000097,5792.860400000021,4FGL J0946.2+0104,0.577,19.6216,1.8907281,1.7840744,0.120453134,BLL
544,1.8200000000000237e-09,2.2199999999998014e-11,47.03663599999988,36299999999998.88,5.150000000000113e-13,291.9387000000007,505.1802699999948,4FGL J0946.6+1016,1.007,19.0654,2.4260159,2.344147,0.08006335,FSRQ
545,1.7700000000000172e-10,2.0800000000001806e-12,7.470165700000006,75900000000003.53,6.639999999999728e-13,19.72052399999998,1827.6859000000031,4FGL J0947.6+2215,0.415,19.0867,2.1536837,2.0009677,0.2561744,BLL
546,1.1000000000000143e-10,3.670000000000086e-12,4.661226000000003,7329999999999525.0,2.3899999999997913e-12,15.307447999999903,4297.056999999985,4FGL J0947.9+1121,0.18683,19.436913,2.0472856,2.2045698,-0.12031485,BLL
547,1.860000000000018e-10,3.089999999999753e-12,9.779091999999995,2189999999999.9067,1.889999999999809e-12,31.62884899999984,714.3437000000032,4FGL J0949.0+4038,1.249964,18.2163,2.6077266,2.6178558,-0.018676652,FSRQ
548,1.5799999999999889e-10,2.7800000000001473e-12,6.2179456,5310000000000.379,1e-12,33.00190400000022,753.143070000001,4FGL J0949.2+1749,0.694321,20.3005,2.5216506,2.5087717,0.013741136,FSRQ
549,3.2299999999999744e-10,3.760000000000344e-12,12.028071000000027,36299999999998.88,9.450000000000823e-13,15.012810000000126,2215.4374999999836,4FGL J0950.2+0615,0.435,18.9816,2.0371127,1.9417423,0.13161586,BLL
550,4.070000000000003e-10,4.760000000000082e-12,18.911566000000064,70800000000005.05,8.720000000000648e-13,11.07089200000009,2322.983999999986,4FGL J0950.2+4553,0.3994,18.2816,1.98742,1.967426,0.015197152,BLL
551,9.07000000000009e-11,1.0999999999999378e-12,6.302039600000006,2.1899999999999068e+16,1.8700000000000023e-12,3.517793699999999,6429.4862999999905,4FGL J0952.1+3932,0.7,17.9902,1.7235255,1.4948274,0.22244285,BLL
552,6.609999999999397e-11,1.1599999999999516e-12,8.70611000000001,1.780000000000024e+16,1.8399999999998435e-12,12.516708000000087,14740.213999999964,4FGL J0952.2+7503,0.181,18.2816,1.492666,1.1393194,0.32362914,BLL
553,1.4700000000000133e-10,2.479999999999912e-12,13.531674000000045,8.130000000000629e+16,1.3100000000001103e-12,6.580309399999993,6329.8330000000105,4FGL J0954.2+4913,0.380045,17.0945,1.5906217,1.1609548,0.32505795,BLL
554,8.640000000000122e-11,1.0999999999999378e-12,5.189886599999999,506999999999957.06,3.7999999999999066e-13,5.960127399999997,4047.209499999999,4FGL J0955.1+3551,0.834,19.8028,1.8932385,1.8794297,0.025108218,BLL
555,1.510000000000004e-10,1.8700000000000023e-12,7.879090000000001,11999999999999.32,3.7900000000002464e-13,6.3523426,1205.3954000000133,4FGL J0956.0+3936,1.17301,20.2485,2.3936982,2.352644,0.05256118,FSRQ
556,8.800000000000622e-11,1.1599999999999516e-12,4.907906499999996,4.3699999999997864e+16,1.009999999999902e-12,12.336779999999882,6856.057999999994,4FGL J0956.5-0958,0.161,18.1927,1.7810593,1.3355638,0.38114205,BLL
557,6.750000000000088e-10,1.0899999999999424e-11,25.45714600000008,4590000000000.401,3.790000000000246e-12,91.27331999999898,583.9118999999956,4FGL J0956.7+2516,0.708,18.075,2.5470033,2.4878104,0.09527304,FSRQ
558,6.270000000000057e-10,8.739999999999931e-12,20.11580999999983,4790000000000.396,1.199999999999932e-12,115.00165000000084,562.0547000000033,4FGL J0957.3-1348,1.323,18.6016,2.4667234,2.3099782,0.15527418,FSRQ
559,1.0299999999999953e-08,9.299999999999252e-11,180.73424999999892,15100000000001.09,2.2699999999998782e-12,38.20883999999987,797.6551500000027,4FGL J0957.6+5523,0.896,17.3004,2.014449,1.9002404,0.07828678,FSRQ
560,5.530000000000028e-10,5.459999999999537e-12,26.661643999999875,1379999999999.8828,8.280000000000385e-13,243.12781999999794,486.2754799999952,4FGL J0958.0+4728,1.882,18.9769,2.5903063,2.365307,0.25384784,FSRQ
561,1.870000000000002e-10,3.900000000000003e-12,10.274594999999918,3849999999999.9873,3.179999999999762e-12,10.780025500000102,584.3661000000001,4FGL J0958.0+3222,0.5306,15.5205,2.6364586,2.6082382,0.06602776,FSRQ
562,1.699999999999987e-10,3.280000000000162e-12,10.50457399999988,2369999999999.984,3.6599999999999127e-13,28.688384999999897,574.3739999999983,4FGL J0958.4+5042,1.154,18.8429,2.6630707,2.622904,0.05751894,FSRQ
563,3.529999999999977e-09,3.550000000000052e-11,87.44823000000025,11700000000001.018,1.1499999999999674e-11,2127.676799999975,651.3296000000026,4FGL J0958.7+6534,0.367,16.2388,2.2155821,2.1618464,0.03710413,BLL
564,2.3399999999999836e-10,2.7400000000000727e-12,8.473208999999992,667999999999929.1,9.529999999999411e-13,14.518764499999884,2050.478299999994,4FGL J0959.4+2120,0.365,18.406,2.1803043,2.1896024,-0.01347196,BLL
565,7.240000000000047e-10,9.699999999999016e-12,26.134289000000265,9330000000000.014,3.799999999999906e-12,211.57782000000077,960.0689999999936,4FGL J1001.1+2911,0.558,18.7663,2.268772,2.2363963,0.060373764,BLL
566,2.5600000000000025e-10,2.6499999999999513e-12,11.142135999999905,3430000000000226.5,6.969999999999859e-13,2.8530296999999982,4062.2720000000004,4FGL J1002.5+2215,0.55,19.0364,1.9066331,1.8682024,0.026947672,BLL
567,2.3300000000000044e-10,2.7800000000001473e-12,8.839379000000003,19300000000001.15,3.0899999999997536e-13,6.5489024999999925,1422.267199999999,4FGL J1003.6+2605,0.9295,20.3479,2.2802763,2.1973019,0.14220092,BLL
568,1.3500000000000124e-10,1.3999999999998801e-12,9.031648000000002,334999999999964.7,4.929999999999654e-13,7.338141399999994,4837.788599999952,4FGL J1006.5+6440,0.56,18.8389,1.8699566,2.08253,-0.1243442,BLL
569,2.2099999999999926e-09,1.4400000000001667e-11,50.44114999999956,54999999999994.41,3.319999999999728e-12,1322.4129999999964,507.0781599999944,4FGL J1006.7-2159,0.33,16.6358,2.3508947,2.2939613,0.04599111,FSRQ
570,2.2900000000000068e-10,2.6100000000001167e-12,12.20023699999994,173999999999999.9,6.200000000000666e-13,9.977837000000006,3709.189499999968,4FGL J1007.0+3455,0.612,18.0885,1.8178864,1.6858858,0.1328481,BLL
571,1.1699999999999966e-09,1.2399999999999e-11,31.126094999999943,3020000000000.342,5.200000000000003e-13,311.4647999999996,619.098900000007,4FGL J1007.6-3332,1.837,19.0909,2.4404888,2.2797532,0.20302288,FSRQ
572,1.0299999999999931e-09,1.3399999999999742e-11,28.83765400000027,20900000000002.234,9.07000000000009e-12,84.11471599999905,1355.6900999999993,4FGL J1008.0+0620,0.65,17.5531,2.1894977,2.1573095,0.047021206,BLL
573,6.130000000000075e-10,8.330000000000246e-12,22.153506999999774,3.7999999999999064e+16,1.0400000000000476e-11,38.144996999999584,5748.927199999991,4FGL J1010.2-3119,0.142639,17.208,1.7635767,1.7429534,0.018382834,BLL
574,2.879999999999992e-10,4.6099999999994894e-12,10.523260999999962,15799999999999.176,1.049999999999906e-12,24.497550999999838,742.8421000000026,4FGL J1010.8-0158,0.896,19.9399,2.535405,2.5036159,0.045516036,FSRQ
575,1.0800000000000016e-10,2.7200000000000025e-12,3.6973311999999985,5749999999999.602,4.5399999999999615e-13,27.79211000000001,780.6330600000075,4FGL J1011.3-0427,1.588,18.6911,2.557727,2.3530257,0.30114838,FSRQ
576,1.0200000000000052e-09,9.859999999999753e-12,26.422605999999828,69200000000006.75,1.36999999999998e-12,21.11680000000007,1400.7538999999863,4FGL J1012.3+0629,0.727,17.7906,2.0928154,1.9735092,0.09335284,BLL
577,2.019999999999986e-09,2.0800000000001805e-11,51.0947759999996,10999999999999.379,1.9600000000001055e-13,731.2423999999934,618.6590599999982,4FGL J1012.7+2439,1.805,19.3056,2.3138714,2.1690695,0.13671072,FSRQ
578,2.840000000000019e-10,4.420000000000077e-12,13.171284000000135,8710000000000.726,1.2399999999999e-12,44.2626570000004,694.804260000003,4FGL J1013.7+3444,0.208,18.8005,2.5914874,2.5165987,0.12838916,FSRQ
579,2.3099999999999747e-10,5.009999999999469e-12,11.52163800000007,98900000000004.62,2.3499999999998008e-12,9.46608599999999,428.24544999999904,4FGL J1014.8+2257,0.566,17.3567,2.789927,2.752329,0.0760694,FSRQ
580,8.54000000000011e-09,9.349999999999627e-11,158.5237699999984,3980000000000112.0,1.7600000000002038e-11,267.0340599999986,1022.4195600000048,4FGL J1015.0+4926,0.212,15.597,1.8372793,1.7495568,0.042783048,BLL
581,2.2399999999999837e-10,4.0100000000001624e-12,12.38795099999997,94400000000006.72,3.309999999999852e-13,54.21848000000052,746.9271000000047,4FGL J1015.6+5553,0.677,20.0609,2.5471208,2.4780502,0.11953916,FSRQ
582,1.2000000000000155e-09,1.6099999999998166e-11,30.864596999999787,2750000000000.2373,8.91999999999951e-13,490.35748000000115,1475.4374000000016,4FGL J1016.0+0512,1.71272,19.5676,2.223479,2.2187414,0.013987668,FSRQ
583,9.900000000000015e-10,1.2300000000000054e-11,30.844340000000294,4729999999999.874,1.7900000000000263e-12,211.1992999999997,584.102050000004,4FGL J1018.3-3124,0.794,17.8145,2.5441039,2.4610314,0.14595068,FSRQ
584,3.7800000000000366e-10,6.699999999999596e-12,17.91785400000008,4520000000000.188,6.949999999999769e-13,137.46019000000072,655.3276399999925,4FGL J1018.4+3540,1.228,17.7695,2.5900664,2.5350103,0.10633356,FSRQ
585,3.569999999999974e-10,4.249999999999879e-12,9.428428999999992,3849999999999.9873,4.809999999999647e-13,35.371684999999744,1953.9995000000051,4FGL J1018.4+0528,1.945255,20.0534,2.2835557,2.3075879,0.09632201,FSRQ
586,1.110000000000005e-10,1.4500000000000813e-12,5.5766187,9440000000000672.0,9.309999999999089e-13,8.838325500000002,4516.160599999957,4FGL J1021.1+1626,0.556,17.4043,1.931059,1.8672497,0.042598817,BLL
587,7.419999999999535e-11,1.6600000000001694e-12,4.169901399999995,118999999999991.8,4.0299999999999066e-13,8.352364999999995,2639.6499999999855,4FGL J1021.9+5123,0.142,19.960562,2.091565,1.3521849,0.64696926,BLL
588,6.750000000000088e-10,7.729999999999543e-12,21.61436800000007,4.899999999999842e+16,5.749999999999601e-12,12.114927999999892,2631.678000000008,4FGL J1022.7-0112,0.36,17.8294,1.949132,1.9065797,0.041322105,BLL
589,1.4299999999999957e-09,1.8299999999998737e-11,49.749829999999605,5250000000000.517,7.790000000000634e-13,1801.3859000000161,520.3196399999974,4FGL J1023.1+3949,1.3328,17.532,2.3742175,2.2504764,0.107693106,FSRQ
590,1.4999999999999943e-10,2.5999999999998952e-12,6.921128000000008,13200000000001.53,5.190000000000507e-13,14.880746000000105,582.7618400000005,4FGL J1023.2+2859,0.667572,20.1884,2.6320763,2.4322977,0.24411573,FSRQ
591,1.3500000000000124e-10,1.9899999999999663e-12,7.391269000000002,3159999999999978.0,7.590000000000353e-13,16.654068000000017,5162.894000000035,4FGL J1023.8+3002,0.433,19.245441,1.8604847,1.8566762,0.00374502,BLL
592,1.139999999999991e-09,1.2500000000001274e-11,32.68666999999979,1.0699999999999784e+16,1.320000000000153e-11,35.90013500000017,3044.1560000000236,4FGL J1023.8-4335,0.32,16.1811,1.7694342,1.6045913,0.11278494,BLL
593,7.280000000000037e-10,1.049999999999906e-11,22.03298399999996,4170000000000.4097,1.1299999999999497e-12,371.9680199999959,638.2765500000028,4FGL J1023.9-3236,1.568,19.2754,2.5032349,2.418935,0.11058201,FSRQ
594,2.770000000000009e-10,4.0100000000001624e-12,12.071629000000085,44699999999996.266,3.0700000000000913e-12,16.01674799999993,943.0237999999919,4FGL J1024.8+2332,0.164653,17.4511,2.4425993,2.4373996,0.006494142,BLL
595,1.3700000000000082e-10,1.899999999999875e-12,7.984724999999999,1.799999999999972e+20,9.819999999998882e-13,6.426463599999993,8408.052,4FGL J1026.9+0608,0.449,18.9353,1.6887581,1.6602246,0.024525555,BLL
596,1.2400000000000116e-09,1.510000000000109e-11,33.261127000000315,4420000000000076.5,3.0000000000002586e-12,104.9184650000012,2127.427499999985,4FGL J1026.9-1749,0.266888,16.4488,1.948102,1.9124869,0.030448355,BLL
597,3.579999999999965e-10,3.760000000000344e-12,19.447482999999924,3889999999999924.5,6.560000000000593e-13,8.83032600000001,2763.870799999973,4FGL J1027.6+6317,0.582,18.174,1.9627528,1.8954191,0.052111115,BLL
598,1.110000000000005e-10,3.2700000000001095e-12,6.227702999999995,5749999999999.602,4.2000000000000033e-13,4.736655999999995,374.4362999999976,4FGL J1027.9+0252,0.715,18.1253,2.9590304,2.9949675,-0.082191795,FSRQ
599,2.619999999999964e-10,4.920000000000445e-12,10.740495999999922,10099999999999.02,1.7300000000000198e-11,41.64558400000024,603.6649000000064,4FGL J1028.4-0234,0.476,20.3314,2.6134722,2.5611715,0.08074424,FSRQ
600,5.290000000000048e-10,6.380000000000547e-12,17.711208,161999999999988.34,2.70000000000008e-12,33.411609999999875,2674.2637000000223,4FGL J1031.1+7442,0.123,17.2494,2.162062,2.1771064,-0.029992668,BLL
601,9.210000000000014e-10,1.1499999999999674e-11,39.522357999999905,5.9599999999995016e+16,9.040000000000748e-12,12.941984999999915,3220.7725000000332,4FGL J1031.3+5053,0.360403,17.1207,1.7350627,1.6761085,0.04465529,BLL
602,5.219999999999978e-10,9.709999999999887e-12,17.253232999999867,3889999999999.9243,1.8100000000000632e-12,121.07833000000048,965.0513300000101,4FGL J1031.6+6019,1.231173,18.0919,2.6133347,2.6052694,0.033704534,FSRQ
603,5.250000000000045e-10,5.530000000000029e-12,19.141116999999944,118999999999991.8,1.36999999999998e-12,25.02332899999999,2586.1041999999784,4FGL J1032.6+3737,0.528,18.2305,2.075963,2.0863426,-0.007273685,BLL
604,9.91000000000009e-10,1.4100000000000656e-11,37.29358699999966,4990000000000.126,7.54000000000046e-12,111.45298000000085,684.7405999999985,4FGL J1033.1+4115,1.117,18.4015,2.412345,2.3845873,0.04072992,FSRQ
605,6.33999999999953e-11,9.049999999999944e-13,4.229650000000004,2820000000000247.0,3.749999999999831e-13,13.063081000000038,6019.895999999968,4FGL J1033.5+4221,0.211,17.9074,1.7596664,1.2632192,0.3980885,BLL
606,4.620000000000045e-09,4.17000000000041e-11,87.8867399999994,10800000000001.252,4.569999999999469e-12,833.1990399999906,1109.658300000002,4FGL J1033.9+6050,1.401,17.7392,2.2151487,2.1371362,0.09680198,FSRQ
607,1.4999999999999943e-10,2.4199999999998257e-12,7.4289180000000075,52500000000005.17,2.3599999999999647e-13,4.486774000000003,1028.5568000000073,4FGL J1035.6+4409,0.4438,19.9135,2.396721,2.3989918,-0.002595351,BLL
608,3.3399999999999595e-10,5.079999999999777e-12,15.365366999999887,4170000000000.4097,1.1700000000001018e-12,96.76423000000086,559.5190000000016,4FGL J1036.2+2202,0.595133,18.0697,2.6147654,2.5930188,0.050628647,FSRQ
609,1.2900000000000023e-10,3.679999999999853e-12,4.993881000000004,2509999999999.776,1.2999999999998888e-12,15.778069999999826,639.6022000000037,4FGL J1036.6-3741,1.821,18.788837,2.6471655,2.5926836,0.47633162,FSRQ
610,5.00000000000002e-10,5.1599999999998625e-12,15.41069100000005,6920000000000.675,5.279999999999858e-12,53.87660999999944,1170.2444999999925,4FGL J1037.4-2933,0.312,18.1058,2.413907,2.3986058,0.039223135,FSRQ
611,1.5499999999999949e-09,1.5300000000000018e-11,33.97009699999976,8469999999999.876,1.5699999999998758e-12,374.7763700000021,899.2745400000028,4FGL J1037.7-2822,1.066,18.8148,2.417249,2.4039154,0.09456786,FSRQ
612,3.6500000000000517e-09,3.2399999999999133e-11,91.85999000000093,291999999999987.56,4.790000000000397e-12,153.19107000000022,1414.7356000000118,4FGL J1037.7+5711,0.83037,15.8545,1.8819085,1.7578255,0.071993575,BLL
613,7.38999999999955e-11,2.769999999999692e-12,2.7645068000000013,157999999999991.75,3.749999999999831e-13,17.20458199999984,441.33716000000277,4FGL J1039.7-1540,0.525,19.9372,2.8174343,2.725937,0.16743669,FSRQ
614,1.7300000000000196e-10,2.3999999999999627e-12,8.778878999999991,2.019999999999895e+16,6.870000000000782e-13,7.085606600000001,4679.539599999996,4FGL J1041.0+1342,0.556,19.1968,1.8340323,1.5884356,0.22810692,BLL
615,1.3600000000000067e-10,1.8800000000000873e-12,7.384742000000003,3.809999999999834e+16,1.2100000000001404e-12,15.654774999999898,3996.414800000021,4FGL J1041.7+3902,0.2084,18.0219,1.8545161,1.6692556,0.2209745,BLL
616,2.790000000000016e-10,2.820000000000247e-12,11.409281000000046,4899999999999.842,2.0400000000000022e-12,6.430288999999996,3399.358999999993,4FGL J1041.9-0557,0.39,18.0918,1.989299,2.0593705,-0.06589014,BLL
617,7.56999999999996e-10,1.049999999999906e-11,25.17591000000015,6920000000000.675,3.369999999999703e-12,46.25610399999997,968.8012999999952,4FGL J1043.2+2408,0.56,18.1663,2.3227484,2.2964323,0.050810687,FSRQ
