Index,X.name,z,Flux1.100m,Energy_Flux100,Significance,Variability_Index,Frac_Variability,Highest_Energy,nu,nufnu,PL_Index,Pivot_Energy,LP_Index,LP_beta,Gaia_G_Magnitude,Label
2832,4FGL J2143.5+1743,0.211,4.84E-09,7.24E-11,92.65097,268.2576,0.23855868,182.526,4.32E+13,1.00E-11,2.4942126,400.9361,2.450429,0.037897635,15.9981,fsrq
2833,4FGL J2143.9+3337,NA,2.09E-10,2.61E-12,6.833546,6.3899355,0,135.103,3.31E+12,1.95E-12,1.9680792,3609.2092,1.9396526,0.05305809,NA,bcu
2834,4FGL J2144.2+3132,NA,6.48E-10,6.47E-12,18.629992,26.563692,0.3977927,85.0098,2.45E+14,1.52E-12,2.1122744,1961.0558,2.0643253,0.057321157,17.9495,bll
2835,4FGL J2144.3-7802,0.732,9.37E-11,3.85E-12,4.5620184,26.451094,0.646229,NA,1.40E+13,1.50E-12,3.060905,315.09918,2.7829688,0.25075087,18.3841,fsrq
2836,4FGL J2144.8-1817,NA,1.10E-10,3.85E-12,5.319838,11.390373,0,16.5201,8.51E+14,2.51E-13,1.9490254,4654.2285,1.9439406,0.005196234,19.327358,bcu
2837,4FGL J2145.0-3356,1.36,1.39E-09,1.46E-11,39.406483,293.9563,0.67785543,20.3219,9.33E+12,9.38E-13,2.2998946,638.76965,2.1636589,0.11776898,19.4562,fsrq
2838,4FGL J2145.5+1006,2.82632,1.04E-10,1.34E-12,5.9343414,20.54355,0.9009936,67.1472,1.82E+14,4.73E-13,1.7872863,7811.3115,1.709229,0.09196067,19.4631,bll
2839,4FGL J2145.7+0718,0.237,2.26E-10,2.85E-12,8.124224,3.1353052,0,18.9261,4.22E+13,3.32E-12,2.0777965,3721.5164,2.1022873,-0.020959003,18.4293,bll
2840,4FGL J2146.4-1528,0.698,2.11E-10,5.74E-12,7.7424173,37.156193,0.64106345,NA,9.89E+12,2.67E-12,2.7959394,424.56363,2.7249594,0.12373644,17.281,fsrq
2841,4FGL J2146.5-1344,0.42,1.37E-09,1.34E-11,38.780052,34.82321,0.28822762,80.6286,NA,NA,1.7213472,2840.4265,1.4950066,0.13823546,17.2872,bll
2842,4FGL J2146.8+0425,NA,1.44E-10,1.34E-11,5.3112044,21.960455,0.67185,NA,1.32E+12,5.16E-13,2.7094584,685.5507,2.6589437,0.1407192,19.608112,bcu
2843,4FGL J2147.1+0931,1.113,1.74E-09,2.37E-11,40.98058,573.58765,0.7196193,79.8522,2.57E+12,1.53E-12,2.5378983,406.0018,2.4323835,0.09991396,18.4391,FSRQ
2844,4FGL J2147.3-7536,1.138,4.47E-09,6.88E-11,97.40768,2763.298,0.7423749,137.008,6.38E+12,3.22E-11,2.44087,489.19943,2.3662047,0.06735417,17.1645,FSRQ
2845,4FGL J2148.0-0733,NA,3.29E-10,3.47E-12,12.792987,11.036089,0.23948503,127.11,6.24E+14,7.99E-13,1.9888076,2726.3938,1.8358792,0.106608704,NA,bll
2846,4FGL J2148.6+0652,0.99,2.46E-10,5.51E-12,9.234364,39.34293,0.57870257,NA,3.39E+12,1.65E-11,2.8035858,436.9419,2.6575513,0.24035425,16.014,fsrq
2847,4FGL J2148.9-0121,0.20333,1.44E-10,2.43E-12,4.8922806,5.3692093,0,29.8562,NA,NA,2.3119721,1974.4224,2.3412802,-0.08256178,NA,bcu
2848,4FGL J2149.6+0323,NA,5.20E-10,7.12E-12,16.28341,43.285076,0.65751684,21.3439,5.75E+13,3.13E-12,2.156552,1798.4202,2.1144094,0.05276087,18.0891,bll
2849,4FGL J2149.7+1917,NA,3.66E-10,6.20E-12,10.659989,71.56833,0.9880818,NA,7.94E+12,7.22E-13,2.5208318,898.8085,2.4646556,0.093160436,20.2896,bcu
2850,4FGL J2150.1-1410,0.229,3.61E-10,5.07E-12,14.606,12.319083,0.25194252,131.03,3.02E+14,2.06E-12,1.7779857,4536.76,1.6083375,0.14216752,18.3796,bll
2851,4FGL J2150.7-1750,0.1855,2.36E-10,4.56E-12,8.572024,12.288334,0.22011144,NA,2.72E+14,7.07E-13,2.5493522,705.5822,2.524561,0.030924302,18.011,bcu
2852,4FGL J2150.7-2810,0.865,1.15E-10,3.40E-12,4.543749,22.540382,1.081249,34.1953,2.51E+12,9.45E-13,2.1577048,3318.9258,2.1433206,0.1625797,18.865,fsrq
2853,4FGL J2150.8+1118,0.494635,1.88E-10,2.11E-12,6.3322678,12.166834,0.34034476,NA,2.82E+14,5.11E-13,2.082938,2778.8396,2.0147858,0.043940652,NA,bll
2854,4FGL J2151.7-2749,1.485,1.33E-10,6.09E-12,4.127634,27.116688,0.6609467,NA,1.19E+13,2.62E-12,2.7142756,636.6607,2.169514,0.5326179,19.067545,fsrq
2855,4FGL J2151.8-3027,2.345,1.00E-09,3.46E-11,46.68077,963.77893,0.7389846,NA,1.70E+12,1.36E-12,2.8536994,306.51944,2.7489495,0.18507347,17.4798,fsrq
2856,4FGL J2152.0-1205,0.121,2.06E-10,2.46E-12,6.696277,6.9440513,0,NA,2.86E+14,7.48E-13,2.0671723,3197.258,1.884256,0.21194665,NA,bll
2857,4FGL J2152.5+1737,0.874,1.54E-10,1.62E-12,4.4516044,13.035513,0.258366,NA,2.29E+13,2.72E-12,2.2703016,2037.6812,2.2369971,0.036048003,19.7465,bll
2858,4FGL J2153.1-0041,0.341,1.65E-10,2.30E-12,7.7690644,15.692013,0.7281379,237.6,3.02E+14,1.06E-12,1.7906743,7707.887,1.7851553,0.005923538,18.9603,bll
2859,4FGL J2153.8-1137,1.582,6.60E-10,1.05E-11,18.95218,51.983524,0.38194886,11.2851,5.75E+12,1.68E-12,2.5523343,639.9185,2.527043,0.062999584,19.7562,fsrq
2860,4FGL J2156.0+1818,NA,4.40E-10,5.87E-12,17.054945,12.142054,0.19930431,215.317,NA,NA,1.7562321,5076.2944,1.6447136,0.09611122,17.6725,bll
2861,4FGL J2156.0-6942,0.028273,1.43E-10,3.54E-12,5.5632505,5.219559,0,NA,4.90E+13,2.01E-11,2.8735485,451.06723,2.695446,0.3278774,NA,rdg
2862,4FGL J2156.3-0036,0.495,4.75E-10,6.89E-12,13.294255,65.217255,0.8576263,NA,3.55E+12,1.96E-12,2.249129,1469.8553,2.2324665,0.027355049,18.2502,fsrq
2863,4FGL J2156.9-0854,1.017,2.74E-10,2.92E-12,9.51684,7.8047714,0,NA,1.74E+14,6.13E-13,2.0869882,2107.1067,1.805284,0.22111155,18.9335,bll
2864,4FGL J2157.5+3127,1.486,2.96E-09,3.32E-11,58.302567,1583.8052,1.1387428,54.5963,9.33E+12,2.80E-12,2.3106365,681.8274,2.171424,0.13661751,20.4985,fsrq
2865,4FGL J2158.1-1501,0.672,9.26E-10,9.52E-12,26.144222,31.588602,0.26693887,61.1409,7.59E+12,3.50E-12,2.1813343,1245.6863,2.13659,0.06865483,17.1907,fsrq
2866,4FGL J2158.8-3013,0.116,2.05E-08,2.14E-10,224.6386,656.0535,0.2554999,343.201,5.69E+15,1.42E-10,1.8506614,1118.6427,1.7667894,0.04096861,13.9053,bll
2867,4FGL J2159.1-2840,0.27,3.98E-10,4.35E-12,14.6077795,16.578003,0.35007933,41.8568,2.51E+15,2.60E-12,1.8783028,3402.614,1.7022367,0.15895827,17.4869,bcu
2868,4FGL J2159.8-4751,NA,2.09E-10,3.21E-12,8.465539,65.814026,0.9670878,NA,6.65E+12,3.15E-13,2.523705,745.021,2.519652,0.009828118,20.1774,bcu
2869,4FGL J2200.1+2138,NA,4.35E-10,3.36E-12,14.134172,43.3922,0.61864424,27.8957,3.98E+13,1.06E-12,2.043957,2429.0527,1.9768115,0.06375388,17.7756,bll
2870,4FGL J2200.3+1029,0.172,2.04E-10,3.60E-12,7.3135605,7.6577244,0,NA,1.10E+13,3.24E-13,2.5493205,794.79,2.5358047,0.030023538,20.1272,bll
2871,4FGL J2200.7-2414,NA,2.46E-10,3.36E-12,9.680248,28.603416,0.66482025,11.1808,3.31E+13,8.09E-13,2.2253835,1514.4744,2.1744258,0.050080836,19.4308,bcu
2872,4FGL J2201.0-5907,NA,9.48E-11,3.36E-12,4.722541,9.76423,0,NA,9.44E+15,1.79E-12,1.961491,3073.4602,1.8407526,0.45301136,18.182413,bcu
2873,4FGL J2201.5-8339,1.865,1.53E-09,2.26E-11,35.938854,392.4768,0.77889156,17.6488,7.94E+12,1.26E-12,2.5543993,776.15546,2.4912996,0.14832652,19.1609,fsrq
2874,4FGL J2201.5+2950,NA,1.52E-10,2.26E-11,4.7587347,9.9995,0,NA,3.89E+15,1.46E-12,2.1564157,2471.6914,2.0691173,0.08881644,19.174337,bcu
2875,4FGL J2201.9-1706,NA,4.48E-11,5.99E-11,5.3488007,6.8186326,0,365.75,2.63E+17,1.11E-12,1.4354429,24191.277,1.4074957,0.022171784,19.471773,bll
2876,4FGL J2202.7+4216,0.069,2.31E-08,2.02E-10,204.12238,3523.44,0.45894465,205.949,3.86E+13,7.69E-11,2.202462,796.1543,2.143189,0.060223952,13.8439,BLL
2877,4FGL J2202.7-5637,0.0489,1.14E-10,1.34E-12,6.25903,5.679326,0,52.3755,NA,NA,1.8837754,4009.2952,1.8076575,0.07208805,NA,bll
2878,4FGL J2203.4+1725,1.076,2.81E-09,3.58E-11,61.973167,942.9466,0.88514644,62.6172,1.24E+13,1.01E-11,2.3208747,599.671,2.2314465,0.074738406,18.6102,fsrq
2879,4FGL J2204.3+0438,0.027,3.78E-10,3.56E-12,12.498804,19.600283,0.37969944,NA,2.75E+14,4.22E-12,2.3812492,1052.8583,2.3347106,0.12412771,16.7508,bll
2880,4FGL J2204.5+3634,0.073,1.43E-10,2.19E-12,4.045398,14.097842,0.6528722,NA,NA,NA,2.2258303,3076.997,2.206579,-0.03809857,18.3832,bll
2881,4FGL J2205.0+7432,NA,1.83E-10,2.19E-12,5.02425,33.255386,1.0424024,NA,3.98E+12,4.71E-13,2.1972866,2611.3596,2.8906128,0.7663475,NA,bcu
2882,4FGL J2206.8-0032,1.053,8.77E-10,9.92E-12,23.114836,99.20266,0.6029655,30.1657,6.92E+12,1.65E-12,2.247336,1226.0636,2.1881096,0.07689807,18.8257,bll
2883,4FGL J2207.0+3607,NA,1.50E-10,9.92E-12,4.7880664,12.149393,0.34271958,19.1126,NA,NA,2.1582837,3293.3088,2.1608655,0.02945273,19.226084,bcu
2884,4FGL J2207.1+4316,NA,4.27E-10,4.81E-12,11.252014,24.01615,0.55037844,26.3236,6.24E+12,1.90E-13,2.0453396,4087.245,1.7442186,0.26274326,18.7204,bcu
2885,4FGL J2207.5-5346,1.215,6.30E-10,8.32E-12,25.304089,82.58124,0.49826956,56.8271,4.79E+12,1.50E-12,2.4354997,741.5223,2.4141512,0.030246938,18.0056,fsrq
2886,4FGL J2207.6+0053,NA,1.76E-10,1.94E-12,6.105105,22.436272,0.7092974,NA,NA,NA,2.48413,1069.8372,2.469856,0.037000407,NA,bcu
2887,4FGL J2208.1-4507,NA,7.14E-11,4.81E-12,4.078816,4.983189,0,24.6301,8.51E+14,3.40E-13,1.841091,5180.2305,1.7863754,0.051447727,20.669773,bcu
2888,4FGL J2208.2+0350,NA,1.22E-10,1.49E-12,4.718155,2.52567,0,26.8276,NA,NA,2.115883,2588.7383,2.1098652,0.12128774,NA,bll
2889,4FGL J2209.4+4329,NA,4.38E-10,6.17E-12,9.299234,18.67348,0.37077165,NA,NA,NA,2.531068,1272.1411,2.5607395,-0.047200304,18.5615,bcu
2890,4FGL J2209.7-0451,0.3967,2.94E-10,3.89E-12,11.220495,9.29392,0.1212206,92.1238,NA,NA,1.8560591,4643.6963,1.8916156,-0.040185597,18.2641,bll
2891,4FGL J2209.8-5028,NA,1.08E-10,2.38E-12,3.9804697,22.34943,0.8512651,NA,NA,NA,2.3718853,1352.6406,2.326643,0.06989813,NA,bcu
2892,4FGL J2210.8+3203,NA,4.03E-11,9.02E-13,4.318975,9.00003,0,347.013,NA,NA,1.4028083,23111.094,1.4469397,0.14337881,NA,bcu
2893,4FGL J2211.0-0003,0.362,2.08E-10,2.22E-12,7.7696033,8.19063,0,20.5583,2.16E+14,6.69E-13,1.9540116,3556.0847,1.8321719,0.10644367,18.2828,bll
2894,4FGL J2211.2-1325,0.392,2.43E-10,4.13E-12,11.088465,47.139988,0.61654,NA,2.90E+13,5.52E-12,2.7245994,475.1321,2.6999023,0.04862987,16.7816,bcu
2895,4FGL J2211.4-7040,NA,1.72E-10,2.22E-12,8.232992,6.7632365,0,43.9366,1.78E+15,2.14E-12,2.1635554,2355.889,2.2042542,-0.048018277,NA,bcu
2896,4FGL J2212.0+2356,1.125,1.24E-09,1.10E-11,29.77159,7.4028673,0,45.4743,8.32E+11,7.91E-13,2.2121663,1018.6856,2.1189156,0.09682817,19.288,fsrq
2897,4FGL J2212.2-7251,NA,1.22E-10,2.22E-12,5.5287204,12.810159,0.41675234,NA,5.25E+14,7.53E-13,2.555473,880.7687,2.4562159,0.08944021,NA,bcu
2898,4FGL J2212.6+2800,NA,4.89E-10,5.38E-12,15.416678,9.498612,0.02861803,51.2056,7.08E+13,4.35E-13,2.1657908,1636.5588,2.1113143,0.07757341,19.124,bll
2899,4FGL J2212.8+0647,1.12,4.21E-10,6.58E-12,8.79895,18.885513,0.3543014,27.4165,3.89E+12,1.61E-12,2.486292,894.34235,2.4282677,0.15211463,19.0887,fsrq
2900,4FGL J2212.9-2526,1.833,5.42E-10,5.19E-12,19.294485,77.52305,0.68657863,25.2925,8.91E+12,2.04E-12,2.2551353,1123.3673,2.1583288,0.12756987,19.2274,fsrq
2901,4FGL J2213.5-4754,NA,1.57E-10,1.79E-12,8.495304,11.545148,0.23789822,28.6112,NA,NA,1.8527391,4238.267,1.6266865,0.14790188,18.9604,bcu
2902,4FGL J2215.4+0544,NA,2.31E-10,2.11E-12,7.519884,9.347245,0,NA,NA,NA,2.1030886,2546.5283,2.0656803,0.07918512,NA,bcu
2903,4FGL J2216.8+3103,2.462,1.89E-10,3.04E-12,5.945358,10.447357,0.24699552,NA,NA,NA,2.5769367,836.70734,2.4671595,0.22236349,NA,fsrq
2904,4FGL J2216.9+2421,0.505,6.85E-10,8.58E-12,19.417122,41.26703,0.4496853,14.9281,1.10E+13,2.99E-12,2.284452,1223.245,2.2390933,0.055580407,18.2931,bll
2905,4FGL J2218.6+1941,NA,1.28E-10,2.32E-12,4.487155,12.258298,0.3453058,NA,NA,NA,2.5998235,875.6755,2.5420105,0.086501636,NA,bcu
2906,4FGL J2219.2+1806,1.071,1.42E-09,1.40E-11,35.89397,535.5416,1.0725051,28.3111,2.37E+12,3.52E-13,2.2830312,779.6567,2.1778576,0.083628595,19.5256,fsrq
2907,4FGL J2219.2-0342,0.901,3.34E-10,4.61E-12,12.12337,88.440636,0.9013418,NA,2.09E+13,7.85E-12,2.6821742,506.0743,2.619525,0.126423,NA,fsrq
2908,4FGL J2220.5+2813,0.148,2.47E-10,3.18E-12,9.269812,6.7571516,0,101.275,5.01E+15,9.02E-13,1.9862988,3148.9988,1.940159,0.041228075,18.367,bll
2909,4FGL J2221.5-5225,0.34,8.48E-10,8.88E-12,31.273304,36.77048,0.32364294,55.4643,8.04E+15,7.43E-12,1.7747129,2313.1284,1.608721,0.10364777,16.4199,bll
2910,4FGL J2221.9-3504,0.298,1.26E-10,2.51E-12,6.794468,46.286663,1.0027474,NA,NA,NA,2.676793,515.8387,2.561504,0.23453373,NA,fsrq
2911,4FGL J2222.8+1209,NA,2.61E-10,2.51E-12,7.965242,30.448278,0.65891135,NA,4.79E+12,7.89E-13,2.4068766,1288.1555,2.273097,0.16490196,19.778,bcu
2912,4FGL J2223.3+0102,NA,1.62E-10,1.80E-12,6.4808197,12.271525,0.18040596,12.0229,1.51E+13,7.03E-13,1.8992534,4374.8706,1.788054,0.12304247,19.2261,bll
2913,4FGL J2224.0-1127,0.115,1.66E-10,2.32E-12,4.9219785,13.935111,0.4819572,NA,2.51E+13,9.74E-13,2.1059427,2782.9873,1.8506451,0.3867253,18.6756,bll
2914,4FGL J2224.3+7737,NA,1.34E-10,2.32E-12,4.5102773,5.9961834,0,NA,3.63E+15,1.62E-13,2.8251247,420.42853,2.4415388,0.45042232,20.097982,bcu
2915,4FGL J2224.5+0353,NA,1.11E-10,1.62E-12,4.50074,11.5497265,0,40.298,7.50E+15,9.29E-13,1.8941203,4431.968,1.8667964,0.13473065,19.0093,bcu
2916,4FGL J2225.5-1114,0.997,2.23E-10,2.58E-12,6.3793235,19.024452,0.5755992,NA,5.31E+12,7.59E-13,2.2698958,1719.7917,1.4532145,0.56898236,19.5026,bll
2917,4FGL J2225.6+2120,1.959,2.08E-10,4.73E-12,8.817057,24.907375,0.59688866,NA,1.06E+13,4.95E-12,2.8110652,462.6347,2.6508265,0.28065735,17.3269,fsrq
2918,4FGL J2225.7-0457,1.404,1.02E-09,1.38E-11,28.501621,224.16974,0.7810599,NA,9.12E+12,1.30E-11,2.4254725,773.47784,2.3724704,0.07936614,18.3921,fsrq
2919,4FGL J2226.6+0210,NA,1.02E-10,1.35E-12,5.230523,13.765603,0,80.5071,NA,NA,1.7403964,7044.045,1.6942937,0.086517885,19.1194,bcu
2920,4FGL J2226.8+0051,2.262,2.70E-10,3.06E-12,5.44656,15.339326,0.50326425,NA,5.75E+12,1.39E-12,2.5434813,782.9785,2.5344553,0.23811914,19.9931,fsrq
2921,4FGL J2227.9-3031,0.056015,1.09E-10,1.47E-12,5.022471,13.842929,0.2979842,67.0098,NA,NA,1.9772774,3015.7788,1.9725158,0.003077587,NA,rdg
2922,4FGL J2227.9+0036,2.145,8.70E-10,7.48E-12,18.201698,18.064812,0.2353799,34.1428,1.57E+14,1.56E-12,2.0423825,2476.6636,1.9566466,0.12702918,18.3553,bll
2923,4FGL J2228.0-4155,NA,6.47E-11,7.48E-12,4.3474927,14.511787,0.62980896,29.073,NA,NA,1.7678518,7203.084,1.7595668,0.08180776,NA,bcu
2924,4FGL J2228.5+2211,NA,2.49E-10,3.24E-12,8.278818,6.0003443,0,NA,1.36E+14,7.48E-13,2.3735905,1379.8256,2.282062,0.15593597,NA,bcu
2925,4FGL J2228.6-1636,0.525,3.00E-10,2.86E-12,11.028919,36.134556,0.70915,51.0844,2.59E+14,8.27E-13,2.0575008,2180.5054,2.0310411,0.02482658,18.7099,bcu
2926,4FGL J2229.1+2254,NA,1.52E-10,1.62E-12,7.143146,4.1146975,0,49.046,NA,NA,1.9136716,4809.196,1.8675929,0.03544408,NA,bcu
2927,4FGL J2229.2-6911,NA,1.72E-10,2.62E-12,8.246002,12.029773,0.23005266,NA,NA,NA,2.5922322,810.4158,2.635437,-0.049092744,18.6642,bcu
2928,4FGL J2229.7-0832,1.56,2.61E-09,4.73E-11,64.73629,636.79315,0.47326547,17.0655,4.80E+12,6.27E-12,2.5872872,331.3482,2.4733105,0.099101566,17.5812,FSRQ
2929,4FGL J2230.9-7815,NA,4.28E-10,4.89E-12,13.724604,27.82615,0.4615117,14.0424,7.76E+13,5.08E-13,2.2960966,1417.9608,2.2707295,0.032524876,19.6054,bcu
2930,4FGL J2231.0-4416,1.326,4.47E-10,4.32E-12,19.155487,154.9533,0.88860625,10.2894,9.12E+12,1.70E-12,2.42652,745.25604,2.4025056,0.048072167,19.4778,fsrq
2931,4FGL J2232.6+1143,1.037,4.85E-08,2.20E-10,349.93762,75011.805,1.3720764,37.6791,2.95E+12,4.88E-12,2.2865994,531.2503,2.1985357,0.08347527,16.3269,FSRQ
2932,4FGL J2232.6-2023,0.386,1.88E-10,2.36E-12,8.226163,14.356262,0.4350425,122.783,NA,NA,2.006182,3291.5806,2.102592,-0.076465994,NA,bll
2933,4FGL J2232.8+1334,0.214,9.26E-11,1.51E-12,5.3876634,11.615913,0,NA,3.16E+18,1.63E-12,1.7825739,6821.9385,1.6677496,0.12092993,NA,bll
2934,4FGL J2233.9-1229,NA,1.46E-10,1.65E-12,5.6319003,6.3954563,0,NA,NA,NA,2.1440227,2464.9644,1.9047719,0.22486661,19.0248,bcu
2935,4FGL J2234.1-2656,NA,1.16E-09,9.90E-12,32.868664,208.4753,0.753921,53.9608,3.98E+13,1.52E-12,2.0532897,1165.6371,1.9546424,0.07157723,17.8502,bll
2936,4FGL J2235.1-0623,NA,1.89E-10,2.76E-12,5.9044466,29.598614,0.86816484,NA,5.13E+13,4.79E-13,2.148843,1759.036,1.0548284,0.98208255,19.622,bcu
2937,4FGL J2235.3+1818,NA,2.99E-10,2.66E-12,10.061443,18.235247,0.4366147,NA,1.01E+14,9.06E-13,2.1762,1836.099,1.9378691,0.2593928,NA,bcu
2938,4FGL J2235.3-4836,0.51,7.49E-10,1.05E-11,30.158978,105.2286,0.44447216,67.6636,3.55E+12,3.18E-12,2.510891,613.22986,2.501189,0.022354703,17.3963,fsrq
2939,4FGL J2235.8-3627,NA,7.32E-10,8.97E-12,26.693829,38.774715,0.31880757,14.577,1.00E+14,1.28E-12,2.2293274,1006.13434,2.1649897,0.07679844,18.6017,bll
2940,4FGL J2236.2-1706,0.647,3.77E-10,4.81E-12,13.264112,9.558585,0,34.6333,3.13E+13,9.77E-13,2.2252872,1398.3176,2.2011094,0.029026479,18.7597,bll
2941,4FGL J2236.3+2828,0.79,4.73E-09,4.10E-11,91.06744,551.57196,0.41832745,39.4394,9.08E+12,7.01E-12,2.2683668,575.39124,2.145769,0.10456762,18.6162,fsrq
2942,4FGL J2236.4-2309,NA,2.79E-10,6.58E-12,14.292549,42.67626,0.4310155,NA,2.19E+12,7.93E-13,2.7426538,448.36383,2.6640933,0.09618566,NA,bcu
2943,4FGL J2236.5-1433,0.325,5.92E-09,6.37E-11,100.77342,1765.2303,0.7958425,102.017,1.13E+13,8.38E-12,2.1656477,641.50793,2.0645523,0.071013294,17.1551,BLL
2944,4FGL J2236.6+3706,0.235,1.16E-10,1.49E-12,6.069358,18.677713,0.8375329,47.4298,NA,NA,1.7871314,8074.8936,1.7647426,0.024182556,18.2587,bcu
2945,4FGL J2237.0-3921,0.297,3.69E-10,5.44E-12,16.187101,182.8386,1.4526067,37.6963,1.02E+13,2.47E-12,2.38055,949.90436,2.323634,0.083886735,19.1967,fsrq
2946,4FGL J2239.2-5657,0.569,1.02E-10,1.36E-12,4.5995326,6.552634,0,NA,NA,NA,2.2719483,1208.5863,1.8981663,0.25437272,NA,fsrq
2947,4FGL J2240.3-1246,NA,1.20E-10,1.35E-12,4.92929,9.235882,0.10121444,146.352,NA,NA,2.0184305,4666.311,2.1561885,-0.10041865,NA,bcu
2948,4FGL J2240.7-4746,NA,1.55E-10,2.01E-12,8.104689,12.179248,0.32136047,94.5229,NA,NA,2.004497,2936.8535,1.9873825,0.018930133,NA,bcu
2949,4FGL J2241.1-4122,NA,5.02E-11,2.01E-12,4.353743,5.5521727,0,16.0844,NA,NA,1.663566,8517.98,0.5109938,0.9999544,NA,bcu
2950,4FGL J2241.2+4120,0.52,4.92E-10,5.48E-12,11.592422,20.120409,0.4844637,45.2399,1.10E+13,6.31E-13,2.302726,1930.1807,2.3037343,-0.002921936,18.2458,bll
2951,4FGL J2241.3+2943,NA,2.15E-10,1.82E-12,8.822056,20.049604,0.6445939,161.829,NA,NA,2.0355027,3718.4717,2.119126,-0.09356124,NA,bcu
2952,4FGL J2243.4-2544,0.774,1.81E-09,1.47E-11,40.27874,34.49599,0.21023947,115.73,3.98E+13,3.72E-12,2.1290257,1190.7849,1.9986957,0.13093722,16.8915,bll
2953,4FGL J2243.5-3931,NA,2.25E-10,3.32E-12,10.375437,18.3346,0.4563557,NA,6.76E+12,2.47E-13,2.39935,1028.1006,2.3085377,0.11039436,NA,bcu
2954,4FGL J2243.7-1231,0.226,4.33E-10,4.84E-12,14.241738,11.438275,0.16469614,190.992,NA,NA,2.1107082,2709.975,2.1930299,-0.06912038,18.3771,bll
2955,4FGL J2243.8-2510,NA,1.60E-10,3.65E-12,4.79331,30.635906,0.7447217,NA,2.95E+12,5.97E-13,2.7067142,676.4763,2.0516708,0.9999797,19.3335,bcu
2956,4FGL J2243.9+2021,NA,4.24E-09,4.17E-11,78.997765,120.92799,0.29646382,133.553,1.12E+15,6.88E-12,1.8558995,1517.4087,1.715516,0.082285784,16.2158,bll
2957,4FGL J2244.2+4057,1.171,7.30E-09,5.49E-11,97.12441,4301.6465,1.1812329,71.1779,5.50E+12,4.17E-12,2.118561,1029.1948,2.0258422,0.09648464,16.3037,fsrq
2958,4FGL J2244.6+2502,0.65,2.09E-10,2.56E-12,8.161361,4.7812257,0,12.2109,1.92E+14,4.45E-13,2.1605945,2010.9736,1.8086939,0.2960791,NA,bcu
2959,4FGL J2244.9-0007,0.7,1.65E-10,2.05E-12,4.8606715,7.189521,0,29.7464,8.32E+15,6.11E-13,2.3145514,1967.0869,2.3050606,0.008051351,NA,bll
2960,4FGL J2245.5-1734,NA,9.11E-11,9.37E-13,4.9786825,8.43741,0,16.7766,NA,NA,1.8493946,5028.4194,1.2370433,0.641726,NA,bcu
2961,4FGL J2245.9+1544,0.5965,5.62E-10,6.32E-12,17.311583,28.503195,0.33059517,65.7232,2.09E+14,6.95E-13,1.9640502,3327.9377,1.8819261,0.07561085,18.4056,bll
2962,4FGL J2246.7-5207,0.09791,1.50E-10,2.04E-12,9.448908,19.09788,0.5700119,87.593,9.12E+17,4.61E-12,1.7092375,6892.296,1.6278749,0.07564012,18.0751,bcu
2963,4FGL J2247.4-0001,0.949,5.60E-10,6.75E-12,15.724988,14.410116,0.2927034,20.2246,3.39E+13,1.91E-12,2.0609462,2554.6091,1.9898608,0.068986796,18.4627,bll
2964,4FGL J2247.5-3700,2.252,8.92E-11,6.75E-12,4.1269646,5.884713,0,NA,2.51E+12,6.25E-13,2.4237442,1143.9967,2.3258915,0.10945793,19.158173,fsrq
2965,4FGL J2247.8+4413,NA,5.16E-10,6.22E-12,18.00694,12.823222,0.22651882,169.868,1.45E+16,5.24E-12,1.789278,5376.724,1.7741045,0.013716008,17.7274,bll
2966,4FGL J2248.7-3235,2.268,2.59E-10,5.07E-12,12.913669,50.406418,0.5325949,NA,1.34E+12,7.70E-13,2.7611105,446.75266,2.735675,0.037863344,18.5711,fsrq
2967,4FGL J2248.9+2106,1.274,3.08E-10,3.09E-12,10.210489,30.478722,0.62432206,NA,3.14E+12,7.28E-13,2.298017,1432.0878,2.214774,0.07849073,20.0429,fsrq
2968,4FGL J2249.4-1300,0.5,8.22E-10,5.43E-12,6.339101,247.63744,1.6967332,140.811,NA,NA,2.4080572,3478.8186,2.3676658,-0.03385422,NA,bll
2969,4FGL J2249.7-5944,NA,1.88E-10,2.29E-12,8.811865,13.939242,0.41944844,18.441,3.43E+15,4.94E-13,2.1393824,2400.7517,2.16268,-0.015692007,19.0095,bcu
2970,4FGL J2249.9+0452,NA,1.64E-10,2.14E-12,5.3112173,15.157177,0.52401805,NA,9.89E+13,1.33E-13,2.1850321,2076.637,2.2048912,-0.043081474,NA,bcu
2971,4FGL J2250.0-1250,NA,7.54E-09,2.14E-12,46.636505,6789.5215,2.0852263,31.4539,1.26E+13,1.68E-13,2.2675548,1722.0337,2.389061,0.13414589,19.645052,bcu
2972,4FGL J2250.0+3825,0.119,6.70E-10,9.31E-12,23.655039,27.424871,0.3837392,912.93,2.29E+16,1.11E-11,1.7325429,5054.9014,1.713293,0.017218923,16.9231,bll
2973,4FGL J2250.4-4206,0.119,4.01E-10,5.09E-12,16.797188,31.40086,0.4698507,113.813,1.15E+14,1.56E-12,2.086344,1783.0431,2.0824473,0.004221038,17.8995,bll
2974,4FGL J2250.4+1748,0.344,2.85E-10,5.43E-12,8.176599,17.882935,0.520107,21.8287,NA,NA,2.6504962,1223.4978,2.660195,-0.012000559,19.7912,bcu
